,date,open,close,high,low,volume,dopen,dclose,dhigh,dlow,dvolume,flag
0,2010-01-04,0.20825645915115085,0.15785303727556282,0.20699395190852862,0.20784718839468305,0.0,0.20825645915115085,0.15785303727556282,0.20699395190852862,0.20784718839468305,0.0,1.0
1,2010-01-05,0.207042471323343,0.1594770827232288,0.20741244029635048,0.2064130764901623,0.0,-0.0012139878278078498,0.0016240454476659782,0.0004184883878218526,-0.0014341119045207518,0.0,1.0
2,2010-01-06,0.20831346261628675,0.15882906924439888,0.2081496050190931,0.208735112245166,0.0,0.0012709912929437517,-0.000648013478829923,0.0007371647227426281,0.0023220357550036985,0.0,1.0
3,2010-01-07,0.2075732819796429,0.15533337322598031,0.20596491404678866,0.20463747889175338,0.0,-0.0007401806366438557,-0.003495696018418565,-0.0021846909723044483,-0.004097633353412622,0.0,1.0
4,2010-01-08,0.20235970756666505,0.1562448409359857,0.20216565698472325,0.2024879222609258,0.0,-0.005213574412977845,0.000911467710005387,-0.0037992570620654087,-0.0021495566308275815,0.0,1.0
5,2010-01-11,0.20814015920013387,0.15685040491981111,0.20742300874725253,0.2048651628309392,0.0,0.005780451633468825,0.0006055639838254134,0.005257351762529283,0.0023772405700134003,0.0,1.0
6,2010-01-12,0.2048146376474063,0.15986793693674053,0.20662813836589408,0.20553166030580977,0.0,-0.003325521552727584,0.0030175320169294195,-0.0007948703813584479,0.0006664974748705754,0.0,1.0
7,2010-01-13,0.20481525282247387,0.15745262279227001,0.20661163045313277,0.20516590485023348,0.0,6.151750675809087e-07,-0.0024153141444705206,-1.6507912761309917e-05,-0.0003657554555762943,0.0,1.0
8,2010-01-14,0.20651919869442897,0.16077234674734908,0.20847664839561597,0.20793981174303294,0.0,0.0017039458719551037,0.003319723955079068,0.0018650179424831992,0.002773906892799466,0.0,1.0
9,2010-01-15,0.21059027353624207,0.1615825437010366,0.2102979825713777,0.2113695622138179,0.0,0.004071074841813099,0.0008101969536875309,0.0018213341757617185,0.003429750470784948,0.0,1.0
10,2010-01-18,0.21111297599059778,0.1631422589225267,0.2114165695115437,0.21212661537693975,0.0,0.0005227024543557057,0.0015597152214900933,0.0011185869401660054,0.0007570531631218569,0.0,1.0
11,2010-01-19,0.2138998018841093,0.16301643057120727,0.21257237949504612,0.21392481866835672,0.0,0.0027868258935115076,-0.00012582835131944026,0.001155809983502426,0.001798203291416972,0.0,1.0
12,2010-01-20,0.21350663423449406,0.15706733693576616,0.21106781464717195,0.20711074967140003,0.0,-0.00039316764961522255,-0.005949093635441105,-0.0015045648478741735,-0.00681406899695669,0.0,1.0
13,2010-01-21,0.20553932648444748,0.1576022127729254,0.20525510821229612,0.2056580151192135,0.0,-0.007967307750046587,0.0005348758371592488,-0.005812706434875831,-0.0014527345521865298,0.0,1.0
14,2010-01-22,0.20375160053901992,0.15436726948119375,0.2030689289944671,0.20030108121863882,0.0,-0.0017877259454275596,-0.0032349432917316567,-0.002186179217829015,-0.0053569339005746786,0.0,1.0
15,2010-01-25,0.20055268703647616,0.15265232785094068,0.20058496711525095,0.20115704244764313,0.0,-0.0031989135025437543,-0.0017149416302530696,-0.002483961879216151,0.0008559612290043039,0.0,1.0
16,2010-01-26,0.20007333915041947,0.14898294779974838,0.19866490714388452,0.19551184541031116,0.0,-0.0004793478860566913,-0.0036693800511923003,-0.0019200599713664335,-0.0056451970373319615,0.0,1.0
17,2010-01-27,0.194872204898917,0.1476051231549673,0.19422752162529028,0.19373601279689034,0.0,-0.005201134251502482,-0.0013778246447810893,-0.004437385518594239,-0.001775832613420819,0.0,1.0
18,2010-01-28,0.19292829409158258,0.148707333757198,0.1929912081107062,0.19339775737142476,0.0,-0.0019439108073344147,0.001102210602230702,-0.0012363135145840864,-0.00033825542546558895,0.0,1.0
19,2010-01-29,0.19355543472299966,0.14933862127666994,0.19524834004087802,0.19501280547561184,0.0,0.0006271406314170835,0.0006312875194719458,0.002257131930171824,0.0016150481041870834,0.0,1.0
20,2010-02-01,0.19477551079134658,0.14714439016827416,0.19360052587019713,0.19198625036993489,0.0,0.0012200760683469258,-0.0021942311083957833,-0.0016478141706808835,-0.0030265551056769535,0.0,1.0
21,2010-02-02,0.1932913886808608,0.14624058580197105,0.1932913886808608,0.1932913886808608,0.0,-0.0014841221104857916,-0.000903804366303107,-0.00030913718933633927,0.0013051383109259074,0.0,0.0
22,2010-02-03,0.19170163578520713,0.14832142882809,0.192174378593611,0.1888323098612276,0.0,-0.0015897528956536622,0.0020808430261189392,-0.0011170100872497923,-0.0044590788196332,0.0,1.0
23,2010-02-04,0.1930577346799066,0.14849952269505962,0.1933315724421749,0.19406993326300573,0.0,0.0013560988946994812,0.00017809386696962526,0.0011571938485638866,0.005237623401778135,0.0,1.0
24,2010-02-05,0.19035514668395276,0.14579118015868087,0.1904202657571543,0.19058915473432164,0.0,-0.0027025879959538535,-0.0027083425363787494,-0.002911306685020598,-0.0034807785286840864,0.0,1.0
25,2010-02-08,0.1904592307335016,0.14531025642950324,0.18958397219317133,0.19102228392975032,0.0,0.00010408404954884154,-0.00048092372917762916,-0.0008362935639829594,0.00043312919542867756,0.0,1.0
26,2010-02-09,0.1898651165259952,0.14590652125511439,0.1895962916294214,0.19119336589046948,0.0,-0.0005941142075064076,0.000596264825611148,1.2319436250074478e-05,0.00017108196071916049,0.0,1.0
27,2010-02-10,0.1932913886808608,0.14624058580197105,0.1932913886808608,0.1932913886808608,0.0,0.0034262721548656005,0.0003340645468566661,0.003695097051439389,0.002098022790391313,0.0,0.0
28,2010-02-11,0.1932913886808608,0.14624058580197105,0.1932913886808608,0.1932913886808608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2010-02-12,0.8211678565358304,0.5758345085067863,0.8211678565358304,0.7451337957454757,0.16440140641231177,0.6278764678549695,0.4295939227048152,0.6278764678549695,0.5518424070646148,0.16440140641231177,0.0
