,date,open,close,high,low,volume,dopen,dclose,dhigh,dlow,dvolume,flag
0,2010-01-04,6.333775997161865,6.116546630859375,6.67189884185791,6.333775997161865,19868702.0,0.0724451484880846,0.0699604989354626,0.0763125665499477,0.0724451484880846,0.0666466257535648,0.0
1,2010-01-05,6.472648143768311,6.481243133544922,6.82284688949585,6.3700032234191895,30208743.0,0.001588406866026,0.0041713651227922,0.0017265299135961,0.0004143636886904,0.0346841400511979,0.0
2,2010-01-06,6.834922790527344,6.461141586303711,6.937567234039307,6.641708850860597,13021256.0,0.0041436641570031,-0.0002299196522552,0.0013121607708859,0.0031077440272376,-0.057652886118744,0.0
3,2010-01-07,6.786619186401367,6.285972595214843,6.786619186401367,6.496798992156982,18796631.0,-0.0005524921902801,-0.002003566841585,-0.0017265299135961,-0.0016574656628012,0.0193726422698118,0.0
4,2010-01-08,6.581329822540283,6.271615505218506,6.668879985809325,6.415287971496581,18201955.0,-0.0023480809006515,-0.0001642150775631,-0.0013466901692735,-0.0009323155725437,-0.001994752793445,0.0
5,2010-01-11,7.10964822769165,6.466884136199951,7.130781173706055,6.626615047454833,52210091.0,0.0060428574245962,0.0022334646777616,0.0052831833899707,0.0024171396974266,0.114075268357658,0.0
6,2010-01-12,6.7171831130981445,6.222797393798828,6.874168872833253,6.339814186096192,40530953.0,-0.0044889799569577,-0.0027918417552414,-0.0029351079433389,-0.0032804019272149,-0.0391759431194971,0.0
7,2010-01-13,6.339814186096192,6.323303699493408,6.732277870178222,6.2794342041015625,31409833.0,-0.0043163111489411,0.001149581899217,-0.0016229362644136,-0.0006906206918698,-0.0305954496218905,0.0
8,2010-01-14,6.641708850860597,6.486986637115479,6.9345479011535645,6.551140785217285,42660436.0,0.0034530434651332,0.0018721904163188,0.0023135460482442,0.0031077549352769,0.0377384857673608,0.0
9,2010-01-15,6.807752132415772,6.820093154907227,7.275691032409669,6.807752132415772,41990132.0,0.0018991878135734,0.0038100417751725,0.0039019638223096,0.0029350970352996,-0.0022484357472932,0.0
10,2010-01-18,7.185122013092041,6.79425048828125,7.2424821853637695,6.943604946136474,14248331.0,0.0043163220569804,-0.0002955860488097,-0.0003798397443225,0.0015538720136187,-0.0930557732949476,0.0
11,2010-01-19,7.154932022094727,6.845938682556152,7.272672176361084,6.982851982116699,20895288.0,-0.0003453103459349,0.0005912048217373,0.0003453103459349,0.0004489039951173,0.022296235334298,0.0
12,2010-01-20,7.185122013092041,6.48985767364502,7.185122013092041,6.744353771209717,12185286.0,0.0003453103459349,-0.0040728218958032,-0.0010013907313779,-0.002727920644974,-0.0292164150233267,0.0
13,2010-01-21,6.650765895843506,6.461141586303711,6.898321151733398,6.650765895843506,11930900.0,-0.0061119162213714,-0.0003284519712048,-0.0032804019272149,-0.0010704495281531,-0.0008533002578098,0.0
14,2010-01-22,6.67189884185791,6.188336849212647,6.777563095092773,6.2824530601501465,12893049.0,0.0002417166967524,-0.0031203155425248,-0.0013812195676611,-0.004212728407798,0.0032273866869696,0.0
15,2010-01-25,6.520950794219972,6.185466289520264,6.572272777557373,6.3700032234191895,8143392.0,-0.0017265299135961,-3.2833198277279485e-05,-0.0023480918086907,0.0010013907313779,-0.0159320227630773,0.0
16,2010-01-26,6.466609954833984,5.743237495422363,6.520950794219972,5.986595153808594,11990040.0,-0.0006215455330357,-0.0050581723553982,-0.0005870161346481,-0.0043853863077753,0.0129030124696469,0.0
17,2010-01-27,6.098297119140625,5.915534019470215,6.309624195098877,5.8447041511535645,18119874.0,-0.004212728407798,0.0019707118272292,-0.002417134243407,-0.0016229362644136,0.0205616226228305,0.0
18,2010-01-28,6.188866138458252,6.21705436706543,6.641708850860597,6.188866138458252,10978777.0,0.0010359201297655,0.00344876205971,0.0037983538110682,0.0039364932206972,-0.0239537549674309,0.0
