,date,open,close,high,low,volume,dopen,dclose,dhigh,dlow,dvolume,flag
0,2010-01-04,0.022484208612095557,0.021671645272074422,0.022642489373114097,0.021951051788621837,0.08239129428290348,0.022484208612095557,0.021671645272074422,0.022642489373114097,0.021951051788621837,0.08239129428290348,0.0
1,2010-01-05,0.022392573821613023,0.02251568168800602,0.023333926957606353,0.022284276170894703,0.14468586911447537,-9.163479048253376e-05,0.0008440364159315976,0.0006914375844922563,0.00033322438227286616,0.062294574831571886,0.0
2,2010-01-06,0.02330893449072172,0.023038178511377048,0.024316935420720113,0.023167314766469924,0.1523104076043187,0.000916360669108697,0.0005224968233710284,0.0009830084631137596,0.0008830385955752203,0.007624538489843319,0.0
3,2010-01-07,0.023725464056828283,0.021944954108097815,0.024075347652398833,0.02266748183999873,0.10982896551043773,0.0004165295661065632,-0.0010932244032792332,-0.00024158776832127957,-0.0004998329264711936,-0.04248144209388095,0.0
4,2010-01-08,0.022492540042213453,0.02186456647475409,0.02273412598706568,0.022200969163591957,0.07128132409550064,-0.00123292401461483,-8.03876333437259e-05,-0.0013412216653331532,-0.00046651267640677313,-0.03854764141493709,0.0
5,2010-01-11,0.022725794556947784,0.02207356702757155,0.023325597350957513,0.022500869648862297,0.05628699994030703,0.00023325451473433026,0.0002090005528174628,0.000591471363891833,0.00029990048527034005,-0.014994324155193611,0.0
6,2010-01-12,0.022917399214968857,0.02298190807977097,0.023992042468565143,0.022909069608320013,0.08544929064321649,0.00019160465802107313,0.0009083410521994184,0.0006664451176076301,0.0004081999594577161,0.02916229070290946,0.0
7,2010-01-13,0.023325597350957513,0.023271294442463102,0.024466884751620756,0.023242290343654767,0.12987724081977994,0.00040819813598865634,0.0002893863626921324,0.0004748422830556133,0.00033322073533475355,0.04442795017656345,0.0
8,2010-01-14,0.024283611523717583,0.023247182711132627,0.024433562678087283,0.023850422744313347,0.08434423885961688,0.0009580141727600702,-2.4111731330475616e-05,-3.332207353347327e-05,0.00060813240065858,-0.045533001960163064,0.0
9,2010-01-15,0.024150323229583683,0.022628217080811013,0.024575182402339083,0.023242290343654767,0.11588895471758018,-0.00013328829413390003,-0.0006189656303216134,0.00014161972425179997,-0.00060813240065858,0.0315447158579633,0.0
10,2010-01-18,0.023808771064131026,0.02489506263805849,0.02579977681030507,0.023808771064131026,0.2120410922622093,-0.00034155216545265696,0.0022668455572474773,0.0012245944079659864,0.0005664807204762597,0.09615213754462912,0.0
11,2010-01-19,0.026699478266116086,0.026848402807407124,0.02838225209690189,0.025991377821388027,0.49294188301056524,0.00289070720198506,0.0019533401693486337,0.00258247528659682,0.0021826067572570003,0.28090079074835594,0.0
12,2010-01-20,0.027649162832227313,0.02668763118765778,0.02896539385414488,0.027182650155820536,0.4143397788304353,0.0009496845661112266,-0.00016077161974934265,0.0005831417572429894,0.0011912723344325096,-0.07860210418012992,0.0
13,2010-01-21,0.027657492438876153,0.025803407337196015,0.02864883233210781,0.026532866074979646,0.2986249302738211,8.329606648840165e-06,-0.0008842238504617669,-0.00031656152203706975,-0.00064978408084089,-0.11571484855661424,0.0
14,2010-01-22,0.026241297019827203,0.02683232892767649,0.027807443593245846,0.025408239711083143,0.32373241019972965,-0.0014161954190489504,0.0010289215904804756,-0.0008413887388619631,-0.0011246263638965033,0.02510747992590856,0.0
15,2010-01-25,0.027007710181504316,0.025047792759269875,0.027849095273428163,0.025849759920605283,0.17792641066143278,0.0007664131616771132,-0.0017845361684066148,4.165168018231691e-05,0.00044152020952214,-0.14580599953829687,0.0
16,2010-01-26,0.025783113950069273,0.025843596595195237,0.026907742137434833,0.025116668832461643,0.21505922647257408,-0.0012245962314350427,0.0007958038359253614,-0.0009413531359933301,-0.0007330910881436399,0.037132815811141306,0.0
17,2010-01-27,0.026407907387494586,0.02685644430594508,0.02937359016666449,0.02634959467054553,0.3020326829125781,0.0006247934374253132,0.0010128477107498417,0.0024658480292296565,0.0012329258380838863,0.08697345644000404,0.0
18,2010-01-28,0.027815775023363746,0.027539709102127337,0.0287238060858236,0.026907742137434833,0.17548902466482558,0.0014078676358691596,0.0006832647961822584,-0.00064978408084089,0.0005581474668893034,-0.12654365824775254,0.0
19,2010-01-29,0.028323939379952832,0.027177980251567542,0.0295735244313344,0.028074020181513653,0.21063432731448956,0.0005081643565890866,-0.00036172885055979487,0.0008497183455107998,0.0011662780440788202,0.03514530264966398,0.0
20,2010-02-01,0.027699145942527526,0.02853647746273938,0.0295735244313344,0.027082683935220106,0.2514355035927968,-0.0006247934374253063,0.0013584972111718371,0.0,-0.000991336246293547,0.04080117627830726,0.0
21,2010-02-02,0.029556863394567666,0.028528439611139534,0.03009001839457233,0.02903203800121183,0.15955463150760876,0.0018577174520401397,-8.03785159984513e-06,0.0005164939632379302,0.0019493540659917229,-0.09188087208518805,0.0
22,2010-02-03,0.029348597699779853,0.02668763118765778,0.029556863394567666,0.026907742137434833,0.2772146848069927,-0.00020826569478781323,-0.0018408084234817525,-0.0005331550000046634,-0.002124295863776996,0.11766005329938392,0.0
23,2010-02-04,0.027949063317497646,0.027009174427156467,0.0295735244313344,0.027782451126361213,0.1885238474409753,-0.0013995343822822068,0.0003215432394986853,1.6661036766733167e-05,0.0008747089889263801,-0.08869083736601738,0.0
24,2010-02-05,0.027140998475638216,0.025642635717446672,0.027474219210972976,0.026033033148508456,0.2188793959625056,-0.0008080648418594301,-0.0013665387097097949,-0.0020993052203614228,-0.0017494179778527567,0.0303555485215303,0.0
25,2010-02-08,0.026241297019827203,0.025079942342200196,0.026532866074979646,0.02558318150886842,0.0928115169370726,-0.0008997014558110132,-0.0005626933752464758,-0.0009413531359933301,-0.0004498516396400365,-0.126067879025433,0.0
26,2010-02-09,0.02576645291330254,0.02493525371952677,0.02637458531396111,0.02574146226988696,0.06862465617141174,-0.00047484410652466266,-0.00014468862267342716,-0.0001582807610185366,0.00015828076101854008,-0.02418686076566086,0.0
27,2010-02-10,0.025991377821388027,0.025899867026801318,0.027049361861686633,0.025991377821388027,0.08568914528993708,0.00022492490808548662,0.0009646133072745491,0.0006747765477255231,0.0002499155515010669,0.017064489118525344,0.0
28,2010-02-11,0.026782783449949773,0.02548990559623529,0.026991047321268523,0.026324602203660896,0.0527124999982455,0.0007914056285617463,-0.00040996143056602763,-5.831454041810985e-05,0.00033322438227286963,-0.03297664529169158,0.0
29,2010-02-12,0.02649121439479733,0.026004370038413636,0.026991047321268523,0.026341263240427633,0.04995350986531065,-0.0002915690551524436,0.0005144644421783452,0.0,1.6661036766736637e-05,-0.0027589901329348535,0.0
30,2010-02-22,0.02694106421096831,0.02538540805503014,0.02694106421096831,0.026157990012524456,0.06774981431917804,0.0004498498161709802,-0.0006189619833834974,-4.998311030021338e-05,-0.00018327322790317666,0.017796304453867387,0.0
31,2010-02-23,0.026324602203660896,0.02718601810316739,0.028323939379952832,0.026049694185275193,0.13633200166081597,-0.0006164620073074133,0.0018006100481372522,0.001382875168984523,-0.00010829582724926345,0.06858218734163793,0.0
32,2010-02-24,0.027849095273428163,0.02766028781693934,0.0292902849828308,0.02766582386899405,0.18452465920117575,0.0015244930697672666,0.00047426971377195065,0.0009663456028779667,0.0016161296837188567,0.048192657540359785,0.0
33,2010-02-25,0.028682152582172226,0.027973787734431016,0.029140333828461103,0.028332268986601676,0.11638861513737875,0.0008330573087440632,0.0003134999174916747,-0.00014995115436969644,0.0006664451176076266,-0.068136044063797,0.0
34,2010-02-26,0.028890418276960032,0.027813016114681673,0.02970681454893736,0.028548864288038326,0.07619186775647539,0.0002082656947878063,-0.00016077161974934265,0.0005664807204762562,0.00021659530143664993,-0.040196747380903355,0.0
35,2010-03-01,0.028823772306424026,0.02780498008655088,0.02907368968139415,0.02824063237265009,0.11754957017754558,-6.664597053600632e-05,-8.036028130792294e-06,-0.0006331248675432097,-0.0003082319153882365,0.04135770242107019,0.0
36,2010-03-02,0.028740468946059392,0.02804613022229868,0.02965682961516809,0.028740468946059392,0.10848259532913854,-8.330336036463382e-05,0.00024115013574779742,0.00058313993377394,0.0004998365734093027,-0.009066974848407044,0.0
37,2010-03-03,0.02903203800121183,0.02807024924750538,0.029306946019597536,0.02843223703067116,0.10404494349129191,0.00029156905515243664,2.411902520670084e-05,-0.00034988359557055343,-0.00030823191538823305,-0.004437651837846626,0.0
38,2010-03-04,0.029240301872530586,0.028793708772094025,0.03122297618858673,0.028840433343190763,0.24347115431061328,0.00020826387131875693,0.000723459524588646,0.0019160301689891933,0.0004081963125196035,0.13942621081932138,0.0
39,2010-03-05,0.030223310335644345,0.029083089664379,0.031139672828222095,0.029748466229119676,0.19054436517932122,0.0009830084631137596,0.0002893808922849739,-8.330336036463382e-05,0.0009080328859289132,-0.05292678913129206,0.0
40,2010-03-08,0.030040037107741172,0.029099169014516795,0.03065649729157953,0.02965682961516809,0.10668113895305832,-0.00018327322790317319,1.6079350137795934e-05,-0.00048317553664256607,-9.163661395158659e-05,-0.0838632262262629,0.0
41,2010-03-09,0.030156666188577392,0.028737441987426057,0.0307064822253488,0.029781790126122205,0.0884130254507596,0.0001166290808362197,-0.00036172702709073856,4.9984933769269685e-05,0.00012496051095411617,-0.01826811350229872,0.0
42,2010-03-10,0.0295735244313344,0.02768440137173888,0.02996506153055632,0.02842390560055326,0.1369629184355245,-0.0005831417572429928,-0.0010530406156871765,-0.0007414206947924801,-0.0013578845255689462,0.04854989298476489,0.0
43,2010-03-11,0.028515542214504846,0.02761205523693311,0.029040369431329732,0.028407244563786523,0.07624979620275325,-0.0010579822168295533,-7.234613480577162e-05,-0.0009246920992265865,-1.6661036766736637e-05,-0.06071312223277124,0.0
44,2010-03-12,0.02866549336887455,0.027716556425076366,0.029240301872530586,0.028323939379952832,0.06290947055104469,0.00014995115436970338,0.00010450118814325782,0.00019993244120085352,-8.330518383369012e-05,-0.013340325651708562,0.0
45,2010-03-15,0.028315607949834936,0.026848402807407124,0.028315607949834936,0.02722430365947191,0.10748768579386163,-0.0003498854190396132,-0.0008681536176692421,-0.0009246939226956498,-0.001099635720480923,0.04457821524281694,0.0
46,2010-03-16,0.027824104630012586,0.02704936368515569,0.0282989469130682,0.027540867004978042,0.047591737635028775,-0.0004915033198223499,0.00020096087774856483,-1.6661036766736637e-05,0.000316563345506133,-0.059895948158832854,0.0
47,2010-03-17,0.028390583527019786,0.028062209572436474,0.029223640835763846,0.02809901264839829,0.08149439590906866,0.0005664788970071999,0.0010128458872807854,0.0009246939226956463,0.0005581456434202471,0.03390265827403989,0.0
48,2010-03-18,0.029123672791694363,0.02835963378672846,0.02965682961516809,0.028923740350493506,0.07756843532098485,0.0007330892646745767,0.00029742421429198446,0.00043318877940424355,0.0008247277020952161,-0.00392596058808381,0.0
49,2010-03-19,0.029615177934985776,0.02815062958697288,0.029840102843071262,0.028890418276960032,0.05049698255756236,0.0004915051432914132,-0.00020900419975557888,0.00018327322790317319,-3.332207353347327e-05,-0.027071452763422495,0.0
50,2010-03-22,0.029490217424031656,0.028062209572436474,0.029648498185050193,0.028998715927678356,0.06625564539176804,-0.00012496051095411964,-8.842001453640558e-05,-0.00019160465802106966,0.00010829765071832323,0.015758662834205676,0.0
51,2010-03-23,0.029140333828461103,0.02777282503321339,0.029140333828461103,0.028365592883604206,0.07010721534790623,-0.00034988359557055343,-0.000289384539223083,-0.00050816435658909,-0.0006331230440741499,0.0038515699561381955,0.0
52,2010-03-24,0.028773789196123813,0.028174748612179584,0.02926529433941522,0.028573856754922963,0.08385903548715869,-0.00036654463233729007,0.0004019235789661929,0.00012496051095411617,0.00020826387131875693,0.013751820139252455,0.0
53,2010-03-25,0.029181989155581532,0.02836766799139019,0.030373259666544986,0.029015376964445092,0.13748062510026945,0.0004081999594577196,0.0001929193792106071,0.0011079653271297667,0.0004415202095221296,0.05362158961311077,0.0
54,2010-03-26,0.029415243670315862,0.029099169014516795,0.03020664747540855,0.028807113093126346,0.10860727483033472,0.00023325451473433026,0.0007315010231266038,-0.00016661219113643655,-0.00020826387131874652,-0.028873350269934733,0.0
55,2010-03-29,0.030239969548942026,0.030465705900757537,0.03264750303775357,0.030239969548942026,0.18166755764988243,0.0008247258786261633,0.001366536886240742,0.0024408555623450234,0.00143285645581568,0.07306028281954771,0.0
56,2010-03-30,0.03148955642379265,0.030755084969573448,0.03248922227673503,0.031381256949605266,0.13560309377604862,0.001249586874850623,0.00028937906881591063,-0.00015828076101854355,0.00114128740066324,-0.04606446387383381,0.0
57,2010-03-31,0.03165616679146003,0.030481783427426277,0.032114346214279846,0.03132294605612527,0.08592916034772387,0.00016661036766738024,-0.000273301542147171,-0.00037487606245518307,-5.831089347999724e-05,-0.049673933428324754,0.0
58,2010-04-01,0.031497886030441485,0.030706861506912493,0.03255586642380198,0.031497886030441485,0.09730467100382097,-0.00015828076101854355,0.0002250780794862163,0.00044152020952213655,0.00017493997431621694,0.011375510656097099,0.0
59,2010-04-02,0.0318227771591274,0.030706861506912493,0.0318227771591274,0.0318227771591274,0.0,0.00032489112868591685,0.0,-0.0007330892646745801,0.00032489112868591685,-0.09730467100382097,0.0
60,2010-04-06,0.031697818471642346,0.03191262677340389,0.033305618548712355,0.031697818471642346,0.11049573415843973,-0.0001249586874850564,0.001205765266491396,0.0014828413895849532,-0.0001249586874850564,0.11049573415843973,0.0
61,2010-04-07,0.03307236403397803,0.032636084474523486,0.0338221161588884,0.032589192144273575,0.1487752083734737,0.0013745455623356828,0.0007234577011195967,0.0005164976101760463,0.0008913736726312294,0.03827947421503396,0.0
62,2010-04-08,0.03383877537218608,0.03589968927503772,0.0372043266806958,0.033213985581698885,0.31375317761790006,0.0007664113382080534,0.0032636048005142346,0.0033822105218073995,0.0006247934374253097,0.16497796924442637,0.0
63,2010-04-09,0.037479236522550564,0.03609261230118644,0.03887044129818393,0.036787798938058294,0.22886917557193714,0.0036404611503644824,0.0001929230261487197,0.0016661146174881264,0.0035738133563594093,-0.08488400204596291,0.0
64,2010-04-12,0.03716267500051349,0.03679196009444461,0.03945358305542693,0.0370710383865619,0.20345043802347018,-0.0003165615220370732,0.0006993477932581704,0.0005831417572429998,0.0002832394485036069,-0.025418737548466963,0.0
65,2010-04-13,0.037820790511472274,0.03578715570570178,0.038320621614474415,0.035404923769073775,0.17608942323419147,0.000658115510958783,-0.0010048043887428276,-0.0011329614409525124,-0.0016661146174881264,-0.027361014789278715,0.0
